Id,CompetitionId,TeamId,Position,Status
2684,640,6,6,
2685,640,108,5,
2686,640,37,4,
2687,640,19,3,
2688,640,61,2,
2689,640,5,1,Champions
2690,641,65,22,Relegated
2691,641,38,21,Relegated
2692,641,21,20,
2693,641,72,19,
2694,641,53,18,
2695,641,77,17,
2696,641,29,16,
2697,641,15,15,
2698,641,118,14,
2699,641,58,13,
2700,641,8,12,
2701,641,43,11,
2702,641,31,10,
2703,641,54,9,
2704,641,100,8,
2705,641,104,7,
2706,641,105,6,
2707,641,23,5,
2708,641,89,4,
2709,641,91,3,
2710,641,68,2,Promoted
2711,641,9,1,Champions
2712,642,121,22,Re-elected
2713,642,46,21,Re-elected
2714,642,28,20,
2715,642,47,19,
2716,642,101,18,
2717,642,94,17,
2718,642,36,16,
2719,642,115,15,
2720,642,14,14,
2721,642,112,13,
2722,642,83,12,
2723,642,74,11,
2724,642,33,10,
2725,642,24,9,
2726,642,62,8,
2727,642,117,7,
2728,642,1,6,
2729,642,50,5,
2730,642,120,4,
2731,642,109,3,
2732,642,84,2,
2733,642,56,1,Champions
2734,643,16,22,Re-elected
2735,643,71,21,Re-elected
2736,643,18,20,
2737,643,4,19,
2738,643,99,18,
2739,643,55,17,
2740,643,98,16,
2741,643,103,15,
2742,643,70,14,
2743,643,34,13,
2744,643,69,12,
2745,643,40,11,
2746,643,82,10,
2747,643,92,9,
2748,643,78,8,
2749,643,17,7,
2750,643,73,6,
2751,643,97,5,
2752,643,51,4,
2753,643,102,3,
2754,643,2,2,
2755,643,81,1,Champions
2756,644,88,22,Relegated
2757,644,80,21,Relegated
2758,644,49,20,
2759,644,64,19,
2760,644,39,18,
2761,644,9,17,
2762,644,11,16,
2763,644,19,15,
2764,644,12,14,
2765,644,26,13,
2766,644,57,12,
2767,644,95,11,
2768,644,6,10,
2769,644,25,9,
2770,644,96,8,
2771,644,60,7,
2772,644,108,6,
2773,644,5,5,
2774,644,68,4,
2775,644,37,3,
2776,644,61,2,
2777,644,79,1,Champions
2778,645,56,22,Relegated
2779,645,72,21,Relegated
2780,645,77,20,
2781,645,54,19,
2782,645,15,18,
2783,645,118,17,
2784,645,31,16,
2785,645,53,15,
2786,645,10,14,
2787,645,81,13,
2788,645,21,12,
2789,645,45,11,
2790,645,58,10,
2791,645,8,9,
2792,645,89,8,
2793,645,105,7,
2794,645,29,6,
2795,645,100,5,
2796,645,23,4,
2797,645,91,3,
2798,645,104,2,Promoted
2799,645,43,1,Champions
2800,646,14,22,Re-elected
2801,646,115,21,Re-elected
2802,646,1,20,
2803,646,46,19,
2804,646,28,18,
2805,646,121,17,
2806,646,47,16,
2807,646,24,15,
2808,646,112,14,
2809,646,117,13,
2810,646,33,12,
2811,646,101,11,
2812,646,62,10,
2813,646,109,9,
2814,646,94,8,
2815,646,83,7,
2816,646,74,6,
2817,646,120,5,
2818,646,36,4,
2819,646,38,3,
2820,646,84,2,
2821,646,50,1,Champions
2822,647,34,22,Re-elected
2823,647,4,21,Re-elected
2824,647,70,20,
2825,647,92,19,
2826,647,55,18,
2827,647,103,17,
2828,647,17,16,
2829,647,69,15,
2830,647,102,14,
2831,647,78,13,
2832,647,40,12,
2833,647,73,11,
2834,647,71,10,
2835,647,99,9,
2836,647,65,8,
2837,647,51,7,
2838,647,16,6,
2839,647,18,5,
2840,647,98,4,
2841,647,2,3,
2842,647,82,2,
2843,647,97,1,Champions
2844,648,9,22,Relegated
2845,648,60,21,Relegated
2846,648,25,20,
2847,648,95,19,
2848,648,39,18,
2849,648,43,17,
2850,648,12,16,
2851,648,49,15,
2852,648,104,14,
2853,648,26,13,
2854,648,6,12,
2855,648,37,11,
2856,648,19,10,
2857,648,64,9,
2858,648,57,8,
2859,648,11,7,
2860,648,5,6,
2861,648,68,5,
2862,648,61,4,
2863,648,96,3,
2864,648,108,2,
2865,648,79,1,Champions
2866,649,118,22,Relegated
2867,649,77,21,Relegated
2868,649,81,20,
2869,649,105,19,
2870,649,21,18,
2871,649,58,17,
2872,649,10,16,
2873,649,54,15,
2874,649,29,14,
2875,649,8,13,
2876,649,31,12,
2877,649,45,11,
2878,649,23,10,
2879,649,15,9,
2880,649,97,8,
2881,649,50,7,
2882,649,80,6,
2883,649,53,5,
2884,649,91,4,
2885,649,88,3,
2886,649,89,2,Promoted
2887,649,100,1,Champions
2888,650,112,22,Re-elected
2889,650,46,21,Re-elected
2890,650,109,20,
2891,650,14,19,
2892,650,47,18,
2893,650,36,17,
2894,650,115,16,
2895,650,117,15,
2896,650,121,14,
2897,650,1,13,
2898,650,28,12,
2899,650,74,11,
2900,650,94,10,
2901,650,24,9,
2902,650,62,8,
2903,650,33,7,
2904,650,84,6,
2905,650,101,5,
2906,650,56,4,
2907,650,83,3,
2908,650,120,2,
2909,650,38,1,Champions
2910,651,65,22,Re-elected
2911,651,69,21,Re-elected
2912,651,4,20,
2913,651,102,19,
2914,651,55,18,
2915,651,51,17,
2916,651,40,16,
2917,651,17,15,
2918,651,98,14,
2919,651,78,13,
2920,651,2,12,
2921,651,71,11,
2922,651,82,10,
2923,651,18,9,
2924,651,16,8,
2925,651,34,7,
2926,651,103,6,
2927,651,99,5,
2928,651,72,4,
2929,651,92,3,
2930,651,70,2,
2931,651,73,1,Champions
2932,652,39,22,Relegated
2933,652,89,21,Relegated
2934,652,26,20,
2935,652,49,19,
2936,652,43,18,
2937,652,25,17,
2938,652,104,16,
2939,652,6,15,
2940,652,108,14,
2941,652,95,13,
2942,652,96,12,
2943,652,37,11,
2944,652,19,10,
2945,652,57,9,
2946,652,12,8,
2947,652,79,7,
2948,652,64,6,
2949,652,5,5,
2950,652,68,4,
2951,652,11,3,
2952,652,61,2,
2953,652,100,1,Champions
2954,653,45,22,Relegated
2955,653,29,21,Relegated
2956,653,21,20,
2957,653,58,19,
2958,653,97,18,
2959,653,73,17,
2960,653,81,16,
2961,653,8,15,
2962,653,54,14,
2963,653,105,13,
2964,653,91,12,
2965,653,38,11,
2966,653,50,10,
2967,653,15,9,
2968,653,88,8,
2969,653,31,7,
2970,653,10,6,
2971,653,53,5,
2972,653,9,4,
2973,653,23,3,
2974,653,60,2,Promoted
2975,653,80,1,Champions
2976,654,121,24,Failed Re-election
2977,654,1,23,Re-elected
2978,654,46,22,
2979,654,115,21,
2980,654,90,20,
2981,654,117,19,
2982,654,36,18,
2983,654,112,17,
2984,654,47,16,
2985,654,74,15,
2986,654,109,14,
2987,654,28,13,
2988,654,87,12,
2989,654,83,11,
2990,654,94,10,
2991,654,33,9,
2992,654,120,8,
2993,654,14,7,
2994,654,118,6,
2995,654,56,5,
2996,654,101,4,
2997,654,24,3,
2998,654,62,2,
2999,654,84,1,Champions
3000,655,34,24,Re-elected
3001,655,103,23,Re-elected
3002,655,44,22,
3003,655,70,21,
3004,655,99,20,
3005,655,55,19,
3006,655,4,18,
3007,655,98,17,
3008,655,30,16,
3009,655,102,15,
3010,655,40,14,
3011,655,16,13,
3012,655,78,12,
3013,655,69,11,
3014,655,17,10,
3015,655,2,9,
3016,655,51,8,
3017,655,92,7,
3018,655,18,6,
3019,655,65,5,
3020,655,77,4,
3021,655,82,3,
3022,655,71,2,
3023,655,72,1,Champions
3024,656,43,22,Relegated
3025,656,49,21,Relegated
3026,656,95,20,
3027,656,26,19,
3028,656,64,18,
3029,656,37,17,
3030,656,108,16,
3031,656,60,15,
3032,656,19,14,
3033,656,104,13,
3034,656,96,12,
3035,656,57,11,
3036,656,25,10,
3037,656,11,9,
3038,656,68,8,
3039,656,80,7,
3040,656,6,6,
3041,656,12,5,
3042,656,79,4,
3043,656,5,3,
3044,656,100,2,
3045,656,61,1,Champions
3046,657,81,22,Relegated
3047,657,31,21,Relegated
3048,657,8,20,
3049,657,97,19,
3050,657,50,18,
3051,657,21,17,
3052,657,38,16,
3053,657,73,15,
3054,657,10,14,
3055,657,91,13,
3056,657,105,12,
3057,657,88,11,
3058,657,15,10,
3059,657,84,9,
3060,657,58,8,
3061,657,39,7,
3062,657,53,6,
3063,657,54,5,
3064,657,72,4,
3065,657,9,3,
3066,657,23,2,Promoted
3067,657,89,1,Champions
3068,658,116,24,Re-elected
3069,658,36,23,Re-elected
3070,658,1,22,
3071,658,83,21,
3072,658,46,20,
3073,658,28,19,
3074,658,109,18,
3075,658,115,17,
3076,658,33,16,
3077,658,14,15,
3078,658,87,14,
3079,658,29,13,
3080,658,117,12,
3081,658,101,11,
3082,658,112,10,
3083,658,47,9,
3084,658,118,8,
3085,658,24,7,
3086,658,62,6,
3087,658,120,5,
3088,658,74,4,
3089,658,94,3,
3090,658,45,2,
3091,658,56,1,Champions
3092,659,102,24,Re-elected
3093,659,40,23,Re-elected
3094,659,44,22,
3095,659,103,21,
3096,659,90,20,
3097,659,34,19,
3098,659,55,18,
3099,659,51,17,
3100,659,98,16,
3101,659,17,15,
3102,659,2,14,
3103,659,78,13,
3104,659,4,12,
3105,659,99,11,
3106,659,30,10,
3107,659,92,9,
3108,659,70,8,
3109,659,18,7,
3110,659,69,6,
3111,659,16,5,
3112,659,65,4,
3113,659,71,3,
3114,659,82,2,
3115,659,77,1,Champions
3116,660,37,22,Relegated
3117,660,95,21,Relegated
3118,660,60,20,
3119,660,26,19,
3120,660,89,18,
3121,660,57,17,
3122,660,68,16,
3123,660,79,15,
3124,660,12,14,
3125,660,64,13,
3126,660,23,12,
3127,660,6,11,
3128,660,100,10,
3129,660,96,9,
3130,660,61,8,
3131,660,11,7,
3132,660,19,6,
3133,660,25,5,
3134,660,104,4,
3135,660,108,3,
3136,660,80,2,
3137,660,5,1,Champions
3138,661,8,22,Relegated
3139,661,91,21,Relegated
3140,661,21,20,
3141,661,73,19,
3142,661,50,18,
3143,661,15,17,
3144,661,39,16,
3145,661,56,15,
3146,661,105,14,
3147,661,38,13,
3148,661,84,12,
3149,661,97,11,
3150,661,53,10,
3151,661,10,9,
3152,661,43,8,
3153,661,72,7,
3154,661,9,6,
3155,661,54,5,
3156,661,77,4,
3157,661,58,3,
3158,661,49,2,Promoted
3159,661,88,1,Champions
3160,662,1,24,Re-elected
3161,662,116,23,Re-elected
3162,662,83,22,
3163,662,36,21,
3164,662,28,20,
3165,662,117,19,
3166,662,62,18,
3167,662,47,17,
3168,662,14,16,
3169,662,87,15,
3170,662,46,14,
3171,662,101,13,
3172,662,29,12,
3173,662,94,11,
3174,662,33,10,
3175,662,24,9,
3176,662,120,8,
3177,662,118,7,
3178,662,115,6,
3179,662,45,5,
3180,662,112,4,
3181,662,109,3,
3182,662,78,2,
3183,662,74,1,Champions
3184,663,102,24,Re-elected
3185,663,90,23,Re-elected
3186,663,30,22,
3187,663,44,21,
3188,663,81,20,
3189,663,4,19,
3190,663,98,18,
3191,663,40,17,
3192,663,51,16,
3193,663,69,15,
3194,663,55,14,
3195,663,34,13,
3196,663,99,12,
3197,663,82,11,
3198,663,103,10,
3199,663,2,9,
3200,663,92,8,
3201,663,16,7,
3202,663,31,6,
3203,663,17,5,
3204,663,71,4,
3205,663,70,3,
3206,663,65,2,
3207,663,18,1,Champions
3208,664,57,22,Relegated
3209,664,64,21,Relegated
3210,664,88,20,
3211,664,89,19,
3212,664,96,18,
3213,664,60,17,
3214,664,100,16,
3215,664,68,15,
3216,664,79,14,
3217,664,6,13,
3218,664,5,12,
3219,664,80,11,
3220,664,23,10,
3221,664,25,9,
3222,664,26,8,
3223,664,19,7,
3224,664,11,6,
3225,664,12,5,
3226,664,61,4,
3227,664,49,3,
3228,664,104,2,
3229,664,108,1,Champions
3230,665,74,22,Relegated
3231,665,15,21,Relegated
3232,665,97,20,
3233,665,77,19,
3234,665,37,18,
3235,665,21,17,
3236,665,56,16,
3237,665,50,15,
3238,665,73,14,
3239,665,105,13,
3240,665,38,12,
3241,665,95,11,
3242,665,53,10,
3243,665,18,9,
3244,665,43,8,
3245,665,9,7,
3246,665,58,6,
3247,665,84,5,
3248,665,72,4,
3249,665,10,3,
3250,665,39,2,Promoted
3251,665,54,1,Champions
3252,666,28,24,Re-elected
3253,666,46,23,Re-elected
3254,666,112,22,
3255,666,36,21,
3256,666,116,20,
3257,666,83,19,
3258,666,47,18,
3259,666,45,17,
3260,666,33,16,
3261,666,1,15,
3262,666,101,14,
3263,666,24,13,
3264,666,117,12,
3265,666,115,11,
3266,666,94,10,
3267,666,118,9,
3268,666,109,8,
3269,666,62,7,
3270,666,29,6,
3271,666,14,5,
3272,666,120,4,
3273,666,87,3,
3274,666,8,2,
3275,666,78,1,Champions
3276,667,102,24,Re-elected
3277,667,30,23,Re-elected
3278,667,34,22,
3279,667,90,21,
3280,667,98,20,
3281,667,2,19,
3282,667,81,18,
3283,667,4,17,
3284,667,92,16,
3285,667,69,15,
3286,667,31,14,
3287,667,99,13,
3288,667,65,12,
3289,667,55,11,
3290,667,44,10,
3291,667,40,9,
3292,667,82,8,
3293,667,71,7,
3294,667,91,6,
3295,667,70,5,
3296,667,103,4,
3297,667,17,3,
3298,667,16,2,
3299,667,51,1,Champions
3300,668,89,22,Relegated
3301,668,54,21,Relegated
3302,668,23,20,
3303,668,11,19,
3304,668,12,18,
3305,668,104,17,
3306,668,100,16,
3307,668,25,15,
3308,668,80,14,
3309,668,88,13,
3310,668,49,12,
3311,668,39,11,
3312,668,19,10,
3313,668,5,9,
3314,668,68,8,
3315,668,60,7,
3316,668,6,6,
3317,668,61,5,
3318,668,96,4,
3319,668,79,3,
3320,668,108,2,
3321,668,26,1,Champions
3322,669,37,22,Relegated
3323,669,51,21,Relegated
3324,669,77,20,
3325,669,50,19,
3326,669,38,18,
3327,669,78,17,
3328,669,56,16,
3329,669,72,15,
3330,669,43,14,
3331,669,21,13,
3332,669,64,12,
3333,669,57,11,
3334,669,97,10,
3335,669,18,9,
3336,669,105,8,
3337,669,73,7,
3338,669,10,6,
3339,669,95,5,
3340,669,53,4,
3341,669,84,3,
3342,669,58,2,Promoted
3343,669,9,1,Champions
3344,670,28,24,Re-elected
3345,670,45,23,Re-elected
3346,670,33,22,
3347,670,14,21,
3348,670,24,20,
3349,670,101,19,
3350,670,109,18,
3351,670,117,17,
3352,670,118,16,
3353,670,36,15,
3354,670,46,14,
3355,670,62,13,
3356,670,83,12,
3357,670,115,11,
3358,670,74,10,
3359,670,94,9,
3360,670,116,8,
3361,670,120,7,
3362,670,29,6,
3363,670,47,5,
3364,670,112,4,
3365,670,87,3,
3366,670,1,2,
3367,670,8,1,Champions
3368,671,30,24,Re-elected
3369,671,102,23,Re-elected
3370,671,40,22,
3371,671,98,21,
3372,671,34,20,
3373,671,69,19,
3374,671,82,18,
3375,671,2,17,
3376,671,90,16,
3377,671,81,15,
3378,671,4,14,
3379,671,70,13,
3380,671,71,12,
3381,671,15,11,
3382,671,92,10,
3383,671,31,9,
3384,671,99,8,
3385,671,103,7,
3386,671,16,6,
3387,671,65,5,
3388,671,44,4,
3389,671,91,3,
3390,671,55,2,
3391,671,17,1,Champions
3392,672,88,22,Relegated
3393,672,49,21,Relegated
3394,672,6,20,
3395,672,80,19,
3396,672,100,18,
3397,672,23,17,
3398,672,26,16,
3399,672,39,15,
3400,672,25,14,
3401,672,104,13,
3402,672,79,12,
3403,672,68,11,
3404,672,58,10,
3405,672,96,9,
3406,672,12,8,
3407,672,19,7,
3408,672,9,6,
3409,672,5,5,
3410,672,60,4,
3411,672,108,3,
3412,672,11,2,
3413,672,61,1,Champions
3414,673,50,22,Relegated
3415,673,77,21,Relegated
3416,673,73,20,
3417,673,84,19,
3418,673,8,18,
3419,673,38,17,
3420,673,105,16,
3421,673,21,15,
3422,673,64,14,
3423,673,95,13,
3424,673,78,12,
3425,673,17,11,
3426,673,97,10,
3427,673,43,9,
3428,673,56,8,
3429,673,72,7,
3430,673,18,6,
3431,673,54,5,
3432,673,10,4,
3433,673,57,3,
3434,673,53,2,Promoted
3435,673,89,1,Champions
3436,674,33,24,Re-elected
3437,674,118,23,Re-elected
3438,674,117,22,
3439,674,24,21,
3440,674,74,20,
3441,674,46,19,
3442,674,62,18,
3443,674,28,17,
3444,674,101,16,
3445,674,36,15,
3446,674,109,14,
3447,674,120,13,
3448,674,83,12,
3449,674,112,11,
3450,674,116,10,
3451,674,87,9,
3452,674,14,8,
3453,674,94,7,
3454,674,29,6,
3455,674,115,5,
3456,674,47,4,
3457,674,1,3,
3458,674,37,2,
3459,674,45,1,Champions
3460,675,98,24,Re-elected
3461,675,34,23,Re-elected
3462,675,65,22,
3463,675,103,21,
3464,675,102,20,
3465,675,69,19,
3466,675,81,18,
3467,675,82,17,
3468,675,40,16,
3469,675,4,15,
3470,675,91,14,
3471,675,90,13,
3472,675,30,12,
3473,675,70,11,
3474,675,44,10,
3475,675,2,9,
3476,675,31,8,
3477,675,71,7,
3478,675,15,6,
3479,675,99,5,
3480,675,92,4,
3481,675,51,3,
3482,675,16,2,
3483,675,55,1,Champions
3484,676,25,22,Relegated
3485,676,23,21,Relegated
3486,676,96,20,
3487,676,79,19,
3488,676,60,18,
3489,676,68,17,
3490,676,58,16,
3491,676,39,15,
3492,676,89,14,
3493,676,26,13,
3494,676,9,12,
3495,676,104,11,
3496,676,6,10,
3497,676,12,9,
3498,676,53,8,
3499,676,19,7,
3500,676,108,6,
3501,676,5,5,
3502,676,11,4,
3503,676,80,3,
3504,676,100,2,
3505,676,61,1,Champions
3506,677,78,22,Relegated
3507,677,21,21,Relegated
3508,677,73,20,
3509,677,8,19,
3510,677,56,18,
3511,677,84,17,
3512,677,45,16,
3513,677,55,15,
3514,677,38,14,
3515,677,17,13,
3516,677,49,12,
3517,677,43,11,
3518,677,97,10,
3519,677,18,9,
3520,677,105,8,
3521,677,88,7,
3522,677,64,6,
3523,677,95,5,
3524,677,10,4,
3525,677,57,3,
3526,677,72,2,Promoted
3527,677,54,1,Champions
3528,678,33,24,Re-elected
3529,678,101,23,Re-elected
3530,678,115,22,
3531,678,28,21,
3532,678,118,20,
3533,678,74,19,
3534,678,36,18,
3535,678,120,17,
3536,678,62,16,
3537,678,24,15,
3538,678,87,14,
3539,678,83,13,
3540,678,109,12,
3541,678,46,11,
3542,678,117,10,
3543,678,14,9,
3544,678,50,8,
3545,678,112,7,
3546,678,29,6,
3547,678,94,5,
3548,678,116,4,
3549,678,1,3,
3550,678,47,2,
3551,678,37,1,Champions
3552,679,71,24,Re-elected
3553,679,98,23,Re-elected
3554,679,44,22,
3555,679,40,21,
3556,679,34,20,
3557,679,4,19,
3558,679,77,18,
3559,679,65,17,
3560,679,31,16,
3561,679,102,15,
3562,679,70,14,
3563,679,82,13,
3564,679,69,12,
3565,679,103,11,
3566,679,81,10,
3567,679,90,9,
3568,679,15,8,
3569,679,92,7,
3570,679,16,6,
3571,679,2,5,
3572,679,91,4,
3573,679,30,3,
3574,679,99,2,
3575,679,51,1,Champions
3576,680,89,22,Relegated
3577,680,96,21,Relegated
3578,680,79,20,
3579,680,68,19,
3580,680,54,18,
3581,680,53,17,
3582,680,39,16,
3583,680,12,15,
3584,680,6,14,
3585,680,9,13,
3586,680,5,12,
3587,680,26,11,
3588,680,72,10,
3589,680,61,9,
3590,680,58,8,
3591,680,11,7,
3592,680,19,6,
3593,680,60,5,
3594,680,104,4,
3595,680,100,3,
3596,680,80,2,
3597,680,108,1,Champions
3598,681,38,22,Relegated
3599,681,73,21,Relegated
3600,681,56,20,
3601,681,97,19,
3602,681,84,18,
3603,681,17,17,
3604,681,37,16,
3605,681,23,15,
3606,681,8,14,
3607,681,45,13,
3608,681,55,12,
3609,681,95,11,
3610,681,18,10,
3611,681,49,9,
3612,681,51,8,
3613,681,64,7,
3614,681,88,6,
3615,681,43,5,
3616,681,57,4,
3617,681,25,3,
3618,681,10,2,Promoted
3619,681,105,1,Champions
3620,682,33,24,Relegated
3621,682,115,23,Relegated
3622,682,118,22,Relegated
3623,682,28,21,Relegated
3624,682,36,20,Relegated
3625,682,116,19,Relegated
3626,682,117,18,Relegated
3627,682,47,17,Relegated
3628,682,24,16,Relegated
3629,682,74,15,Relegated
3630,682,120,14,Relegated
3631,682,112,13,Relegated
3632,682,109,12,
3633,682,101,11,
3634,682,83,10,
3635,682,94,9,
3636,682,29,8,
3637,682,46,7,
3638,682,62,6,
3639,682,50,5,
3640,682,21,4,
3641,682,14,3,
3642,682,1,2,
3643,682,87,1,Champions
3644,683,40,24,Relegated
3645,683,65,23,Relegated
3646,683,44,22,Relegated
3647,683,99,21,Relegated
3648,683,102,20,Relegated
3649,683,31,19,Relegated
3650,683,4,18,Relegated
3651,683,90,17,Relegated
3652,683,103,16,Relegated
3653,683,78,15,Relegated
3654,683,34,14,Relegated
3655,683,70,13,Relegated
3656,683,30,12,
3657,683,69,11,
3658,683,81,10,
3659,683,2,9,
3660,683,71,8,
3661,683,92,7,
3662,683,91,6,
3663,683,82,5,
3664,683,98,4,
3665,683,77,3,
3666,683,15,2,
3667,683,16,1,Champions
3668,684,79,22,Relegated
3669,684,6,21,Relegated
3670,684,60,20,
3671,684,54,19,
3672,684,100,18,
3673,684,58,17,
3674,684,39,16,
3675,684,53,15,
3676,684,26,14,
3677,684,72,13,
3678,684,80,12,
3679,684,68,11,
3680,684,10,10,
3681,684,9,9,
3682,684,11,8,
3683,684,19,7,
3684,684,105,6,
3685,684,104,5,
3686,684,12,4,
3687,684,5,3,
3688,684,61,2,
3689,684,108,1,Champions
3690,685,8,22,Relegated
3691,685,45,21,Relegated
3692,685,84,20,
3693,685,56,19,
3694,685,87,18,
3695,685,55,17,
3696,685,51,16,
3697,685,96,15,
3698,685,49,14,
3699,685,64,13,
3700,685,16,12,
3701,685,97,11,
3702,685,17,10,
3703,685,23,9,
3704,685,25,8,
3705,685,37,7,
3706,685,18,6,
3707,685,95,5,
3708,685,57,4,
3709,685,88,3,
3710,685,43,2,Promoted
3711,685,89,1,Champions
3712,686,83,24,Relegated
3713,686,73,23,Relegated
3714,686,38,22,Relegated
3715,686,94,21,Relegated
3716,686,62,20,
3717,686,1,19,
3718,686,109,18,
3719,686,69,17,
3720,686,29,16,
3721,686,98,15,
3722,686,91,14,
3723,686,81,13,
3724,686,2,12,
3725,686,14,11,
3726,686,21,10,
3727,686,46,9,
3728,686,92,8,
3729,686,101,7,
3730,686,82,6,
3731,686,30,5,
3732,686,71,4,
3733,686,15,3,
3734,686,50,2,Promoted
3735,686,77,1,Champions
3736,687,115,24,Re-elected
3737,687,117,23,Re-elected
3738,687,4,22,Re-elected
3739,687,74,21,Re-elected
3740,687,120,20,
3741,687,47,19,
3742,687,33,18,
3743,687,116,17,
3744,687,36,16,
3745,687,103,15,
3746,687,118,14,
3747,687,28,13,
3748,687,99,12,
3749,687,44,11,
3750,687,24,10,
3751,687,65,9,
3752,687,70,8,
3753,687,34,7,
3754,687,102,6,
3755,687,40,5,
3756,687,90,4,Promoted
3757,687,112,3,Promoted
3758,687,31,2,Promoted
3759,687,78,1,Champions
3760,688,58,22,Relegated
3761,688,53,21,Relegated
3762,688,72,20,
3763,688,9,19,
3764,688,26,18,
3765,688,10,17,
3766,688,60,16,
3767,688,39,15,
3768,688,105,14,
3769,688,5,13,
3770,688,54,12,
3771,688,11,11,
3772,688,43,10,
3773,688,80,9,
3774,688,68,8,
3775,688,61,7,
3776,688,12,6,
3777,688,89,5,
3778,688,104,4,
3779,688,100,3,
3780,688,108,2,
3781,688,19,1,Champions
3782,689,17,22,Relegated
3783,689,50,21,Relegated
3784,689,79,20,
3785,689,77,19,
3786,689,37,18,
3787,689,95,17,
3788,689,96,16,
3789,689,87,15,
3790,689,16,14,
3791,689,56,13,
3792,689,97,12,
3793,689,51,11,
3794,689,55,10,
3795,689,18,9,
3796,689,84,8,
3797,689,25,7,
3798,689,49,6,
3799,689,64,5,
3800,689,88,4,
3801,689,57,3,
3802,689,23,2,Promoted
3803,689,6,1,Champions
3804,690,1,24,Relegated
3805,690,109,23,Relegated
3806,690,62,22,Relegated
3807,690,112,21,Relegated
3808,690,101,20,
3809,690,14,19,
3810,690,29,18,
3811,690,8,17,
3812,690,98,16,
3813,690,46,15,
3814,690,78,14,
3815,690,69,13,
3816,690,92,12,
3817,690,82,11,
3818,690,2,10,
3819,690,30,9,
3820,690,81,8,
3821,690,21,7,
3822,690,15,6,
3823,690,31,5,
3824,690,45,4,
3825,690,90,3,
3826,690,71,2,Promoted
3827,690,91,1,Champions
3828,691,47,24,Re-elected
3829,691,74,23,Re-elected
3830,691,120,22,Failed Re-election
3831,691,115,21,Re-elected
3832,691,28,20,
3833,691,24,19,
3834,691,117,18,
3835,691,38,17,
3836,691,116,16,
3837,691,36,15,
3838,691,33,14,
3839,691,4,13,
3840,691,83,12,
3841,691,118,11,
3842,691,94,10,
3843,691,40,9,
3844,691,34,8,
3845,691,44,7,
3846,691,70,6,
3847,691,65,5,
3848,691,103,4,Promoted
3849,691,99,3,Promoted
3850,691,73,2,Promoted
3851,691,102,1,Champions
3852,692,80,22,Relegated
3853,692,68,21,Relegated
3854,692,11,20,
3855,692,9,19,
3856,692,12,18,
3857,692,43,17,
3858,692,105,16,
3859,692,23,15,
3860,692,72,14,
3861,692,60,13,
3862,692,26,12,
3863,692,5,11,
3864,692,104,10,
3865,692,6,9,
3866,692,10,8,
3867,692,61,7,
3868,692,54,6,
3869,692,39,5,
3870,692,19,4,
3871,692,108,3,
3872,692,89,2,
3873,692,100,1,Champions
3874,693,56,22,Relegated
3875,693,79,21,Relegated
3876,693,49,20,
3877,693,55,19,
3878,693,95,18,
3879,693,18,17,
3880,693,16,16,
3881,693,84,15,
3882,693,53,14,
3883,693,58,13,
3884,693,37,12,
3885,693,77,11,
3886,693,25,10,
3887,693,87,9,
3888,693,91,8,
3889,693,97,7,
3890,693,96,6,
3891,693,64,5,
3892,693,71,4,
3893,693,57,3,
3894,693,88,2,Promoted
3895,693,51,1,Champions
3896,694,29,24,Relegated
3897,694,30,23,Relegated
3898,694,14,22,Relegated
3899,694,101,21,Relegated
3900,694,92,20,
3901,694,2,19,
3902,694,82,18,
3903,694,15,17,
3904,694,98,16,
3905,694,31,15,
3906,694,17,14,
3907,694,69,13,
3908,694,99,12,
3909,694,50,11,
3910,694,90,10,
3911,694,46,9,
3912,694,8,8,
3913,694,78,7,
3914,694,45,6,
3915,694,73,5,
3916,694,103,4,
3917,694,81,3,
3918,694,102,2,Promoted
3919,694,21,1,Champions
3920,695,28,24,Re-elected
3921,695,47,23,Re-elected
3922,695,117,22,Re-elected
3923,695,40,21,Re-elected
3924,695,62,20,
3925,695,24,19,
3926,695,1,18,
3927,695,83,17,
3928,695,109,16,
3929,695,44,15,
3930,695,115,14,
3931,695,94,13,
3932,695,74,12,
3933,695,38,11,
3934,695,4,10,
3935,695,33,9,
3936,695,116,8,
3937,695,36,7,
3938,695,65,6,
3939,695,112,5,
3940,695,118,4,Promoted
3941,695,70,3,Promoted
3942,695,34,2,Promoted
3943,695,76,1,Champions
3944,696,26,22,Relegated
3945,696,23,21,Relegated
3946,696,43,20,
3947,696,72,19,
3948,696,108,18,
3949,696,9,17,
3950,696,10,16,
3951,696,61,15,
3952,696,54,14,
3953,696,11,13,
3954,696,60,12,
3955,696,12,11,
3956,696,5,10,
3957,696,104,9,
3958,696,105,8,
3959,696,6,7,
3960,696,89,6,
3961,696,88,5,
3962,696,39,4,
3963,696,100,3,
3964,696,19,2,
3965,696,51,1,Champions
3966,697,16,22,Relegated
3967,697,18,21,Relegated
3968,697,97,20,
3969,697,53,19,
3970,697,21,18,
3971,697,71,17,
3972,697,37,16,
3973,697,25,15,
3974,697,102,14,
3975,697,58,13,
3976,697,64,12,
3977,697,68,11,
3978,697,80,10,
3979,697,84,9,
3980,697,95,8,
3981,697,49,7,
3982,697,91,6,
3983,697,77,5,
3984,697,87,4,
3985,697,96,3,
3986,697,55,2,Promoted
3987,697,57,1,Champions
3988,698,69,24,Relegated
